Timestamp(ms),Current(uA)
46665,157254.531
46666,157692.281
46667,156525.594
46668,157652.188
46669,155981.859
46670,156627.391
46671,156738.391
46672,156309.281
46673,157485.953
46674,156149.109
46675,157222.078
46676,156855.344
46677,156600.703
46678,157634.344
46679,156280.313
46680,157428.859
46681,156271.844
46682,156641.078
46683,157194.016
46684,157355.875
46685,157629.063
46686,155808.156
46687,157408.453
46688,156444.281
46689,156632.500
46690,157521.563
46691,156230.844
46692,157661.313
46693,156314.953
46694,157578.188
46695,157531.375
46696,156472.391
46697,157694.531
46698,155902.906
46699,157359.344
46700,156427.719
46701,156411.875
46702,157452.891
46703,156072.188
46704,158157.063
46705,156309.016
46706,157322.828
46707,156857.797
46708,156135.328
46709,157606.641
46710,155903.063
46711,157572.953
46712,156896.719
46713,156505.641
46714,158042.047
46715,155752.703
46716,157222.141
46717,155878.250
46718,156980.297
46719,156824.672
46720,155804.828
46721,157401.281
46722,155968.063
46723,157360.875
46724,156983.000
46725,156915.063
46726,157453.688
46727,155651.750
46728,157409.047
46729,156335.844
46730,156889.281
46731,156720.047
46732,155790.031
46733,157648.797
46734,156908.781
46735,157536.297
46736,156733.438
46737,156626.734
46738,157252.438
46739,155311.750
46740,157096.875
46741,156250.250
46742,157268.609
46743,157070.406
46744,157140.188
46745,157823.781
46746,155535.047
46747,156833.516
46748,156629.344
46749,156733.125
46750,157962.750
46751,155909.859
46752,157406.172
46753,156582.625
46754,157907.672
46755,157909.328
46756,155964.578
46757,155637.891
46758,153174.172
46759,151720.188
46760,151171.031
46761,150869.094
46762,151033.719
46763,151113.531
46764,151730.797
46765,151224.500
46766,150857.547
46767,151052.250
46768,151714.078
46769,153053.313
46770,153817.047
46771,154984.063
46772,157090.734
46773,155914.547
46774,158045.563
46775,156186.688
46776,156728.813
46777,156537.609
46778,155954.219
46779,157273.641
46780,155791.922
46781,157430.219
46782,156467.531
46783,156294.563
46784,158201.359
46785,156726.078
46786,157878.031
46787,156353.328
46788,157016.313
46789,156669.219
46790,156259.688
46791,157821.016
46792,156150.328
46793,157834.578
46794,157333.813
46795,157471.219
46796,157458.313
46797,155603.734
46798,157378.578
46799,156585.000
46800,157626.656
46801,157312.172
46802,155912.344
46803,157432.391
46804,156873.516
46805,157783.797
46806,157328.625
46807,157310.188
46808,158077.813
46809,155882.656
46810,157660.250
46811,156687.938
46812,157337.438
46813,157351.438
46814,157854.766
46815,158316.516
46816,156224.141
46817,157687.359
46818,157137.656
46819,157039.984
46820,157995.156
46821,155654.484
46822,157203.906
46823,156737.406
46824,157962.891
46825,157852.469
46826,157089.844
46827,157976.938
46828,155689.344
46829,157262.969
46830,156895.281
46831,157039.313
46832,157690.500
46833,156225.859
46834,158527.438
46835,156946.031
46836,157257.547
46837,157815.422
46838,156846.422
46839,157852.250
46840,156094.422
46841,157334.750
46842,157295.500
46843,157132.688
46844,158826.547
46845,156889.156
46846,157779.578
46847,156464.938
46848,156898.047
46849,157634.750
46850,156592.984
46851,158002.234
46852,156135.984
46853,157719.422
46854,157499.750
46855,156974.453
46856,158028.547
46857,156307.297
46858,157485.984
46859,155815.766
46860,156461.719
46861,157390.563
46862,156628.375
46863,157782.469
46864,156831.641
46865,157781.453
46866,156963.453
46867,156482.266
46868,157817.266
46869,156100.844
46870,157694.422
46871,156882.531
46872,157852.750
46873,157574.594
46874,157160.188
46875,158581.578
46876,156925.766
46877,158304.500
46878,157283.484
46879,156544.891
46880,157971.000
46881,156252.656
46882,158284.313
46883,157173.016
46884,158622.625
46885,158406.891
46886,156520.859
46887,157900.703
46888,156545.016
46889,157778.859
46890,157277.828
46891,157583.875
46892,158035.656
46893,155789.266
46894,158449.422
46895,157081.063
46896,157435.156
46897,157378.859
46898,155905.750
46899,157548.141
46900,156320.094
46901,157169.281
46902,156689.766
46903,156604.500
46904,158297.188
46905,155755.344
46906,157334.594
46907,156950.531
46908,157301.453
46909,157785.141
46910,157000.516
46911,157747.781
46912,155961.594
46913,157131.641
46914,158310.047
46915,157489.156
46916,158190.453
46917,156039.531
46918,157702.531
46919,156838.516
46920,157213.906
46921,157801.406
46922,156662.266
46923,157944.641
46924,156929.594
46925,158084.547
46926,158089.438
46927,157431.609
46928,158560.875
46929,156558.578
46930,157911.391
46931,156538.516
46932,156756.609
46933,157974.594
46934,157500.156
46935,158286.453
46936,156652.703
46937,157164.578
46938,157496.656
46939,156856.047
46940,158103.922
46941,156048.375
46942,157469.688
46943,156517.250
46944,157337.953
46945,158118.953
46946,156733.531
46947,157889.063
46948,156181.391
46949,157366.797
46950,156556.344
46951,155875.922
46952,157212.453
46953,155750.141
46954,158489.109
46955,157087.516
46956,156656.906
46957,157690.828
46958,156030.109
46959,157350.250
46960,155656.703
46961,156956.438
46962,156146.609
46963,155224.266
46964,157660.344
46965,155802.500
46966,157261.406
46967,156501.922
46968,156822.422
46969,157063.219
46970,155479.156
46971,157071.953
46972,156267.688
46973,157507.172
46974,157762.641
46975,156374.625
46976,157679.531
46977,156276.172
46978,157413.922
46979,156855.500
46980,157148.906
46981,157697.984
46982,155560.125
46983,157307.828
46984,157305.844
46985,157580.891
46986,157423.422
46987,157209.500
46988,158066.875
46989,155954.484
46990,157651.188
46991,157233.000
46992,157207.828
46993,158147.594
46994,156656.203
46995,157936.063
46996,156696.813
46997,157310.500
46998,157871.922
46999,157166.188
47000,157932.859
47001,155735.969
47002,157012.781
47003,156846.594
47004,157760.641
47005,158266.000
47006,156759.625
47007,158001.484
47008,156597.125
47009,157197.984
47010,157391.781
47011,156643.438
47012,157816.125
47013,156021.422
47014,157953.719
47015,157471.828
47016,157335.750
47017,158178.047
47018,156206.031
47019,157518.047
47020,156128.734
47021,157117.922
47022,157681.953
47023,156744.688
47024,159024.484
47025,156453.141
47026,158095.078
47027,156435.719
47028,156310.750
47029,157415.828
47030,155818.922
47031,157397.813
47032,155926.234
47033,156727.531
47034,158667.281
47035,156792.813
47036,158154.594
47037,156179.594
47038,157691.688
47039,156908.797
47040,156563.750
47041,157873.406
47042,156143.281
47043,157515.813
47044,156794.375
47045,157140.438
47046,156926.859
47047,155924.172
47048,157455.516
47049,155982.531
47050,157300.281
47051,156717.797
47052,156356.563
47053,157870.281
47054,156614.188
47055,157629.125
47056,156483.125
47057,157270.469
47058,156893.953
47059,156014.219
47060,157775.969
47061,156106.922
47062,157144.938
47063,156332.969
47064,157660.828
47065,157709.641
47066,155436.813
47067,157215.422
47068,156442.969
47069,156908.750
47070,157398.734
47071,155891.797
47072,157471.141
47073,156118.719
47074,157813.375
47075,156986.641
47076,156137.484
47077,156342.953
47078,152963.500
47079,151660.969
47080,151105.125
47081,151088.453
47082,151198.125
47083,151395.438
47084,152193.344
47085,151637.500
47086,151530.156
47087,151365.688
47088,152084.484
47089,153359.219
47090,153917.906
47091,155753.406
47092,156958.313
47093,156079.063
47094,158060.609
47095,155939.359
47096,157341.234
47097,156477.453
47098,156309.219
47099,157521.500
47100,156273.563
47101,157644.750
47102,156435.016
47103,156902.953
47104,158370.609
47105,156920.469
47106,158162.250
47107,156541.688
47108,157849.172
47109,156997.125
47110,156918.047
47111,158227.938
47112,156820.250
47113,158236.625
47114,157643.859
47115,157902.797
47116,157608.406
47117,156844.969
47118,158367.313
47119,156393.953
47120,158026.750
47121,157411.391
47122,157387.906
47123,158193.094
47124,157366.297
47125,158402.797
47126,157093.406
47127,158093.906
47128,157772.438
47129,156589.719
47130,157889.641
47131,156484.688
47132,157769.844
47133,157008.172
47134,158110.141
47135,158061.859
47136,156268.875
47137,158020.063
47138,157174.094
47139,157798.484
47140,157681.391
47141,156490.781
47142,157790.500
47143,156374.594
47144,158110.938
47145,156976.906
47146,157209.781
47147,157791.219
47148,155531.703
47149,157852.844
47150,156644.984
47151,157284.453
47152,157539.297
47153,157091.234
47154,158636.844
47155,155923.531
47156,157130.563
47157,156888.172
47158,156975.453
47159,158134.141
47160,155950.719
47161,157397.781
47162,156570.203
47163,157329.828
47164,158389.938
47165,157048.344
47166,157916.016
47167,155712.203
47168,157062.313
47169,157293.281
47170,157207.531
47171,158053.859
47172,156934.875
47173,158063.875
47174,157187.125
47175,157481.359
47176,157748.922
47177,156716.984
47178,157789.188
47179,156239.484
47180,157289.578
47181,157618.484
47182,157131.844
47183,158372.531
47184,157396.781
47185,158334.984
47186,156454.844
47187,157191.063
47188,158215.109
47189,156635.625
47190,158095.859
47191,156693.594
47192,158155.766
47193,157495.578
47194,157701.359
47195,158820.359
47196,156695.969
47197,158172.656
47198,156773.344
47199,157309.078
47200,158315.172
47201,156787.344
47202,158101.734
47203,156693.344
47204,158689.516
47205,157800.203
47206,157007.422
47207,158386.219
47208,156407.906
47209,158256.266
47210,157063.031
47211,157691.719
47212,158003.000
47213,156392.938
47214,158883.375
47215,156704.063
47216,157873.172
47217,157112.078
47218,156469.188
47219,157905.031
47220,156512.141
47221,157961.406
47222,157290.703
47223,157724.891
47224,158533.563
47225,156811.969
47226,158408.438
47227,156845.625
47228,158047.953
47229,157815.828
47230,157977.094
47231,158659.828
47232,156796.750
47233,158447.125
47234,157956.234
47235,157944.188
47236,158024.594
47237,155932.813
47238,157825.000
47239,156580.781
47240,157832.844
47241,157616.578
47242,157611.516
47243,158618.766
47244,156900.984
47245,157861.063
47246,157401.453
47247,157496.281
47248,157862.016
47249,156835.125
47250,157970.969
47251,156216.219
47252,157287.844
47253,157558.078
47254,157747.516
47255,158300.656
47256,156071.406
47257,157234.047
47258,156826.750
47259,157310.109
47260,158163.203
47261,156511.531
47262,157836.672
47263,156044.531
47264,157851.125
47265,157852.922
47266,157016.641
47267,158124.266
47268,155842.828
47269,157666.109
47270,156512.781
47271,156915.078
47272,157588.188
47273,155966.297
47274,157998.500
47275,156154.328
47276,156343.453
47277,156763.516
47278,155553.734
47279,157264.328
47280,155326.594
47281,157153.203
47282,156099.625
47283,155821.469
47284,157961.469
47285,155998.188
47286,157040.984
47287,155763.109
47288,156872.000
47289,156792.969
47290,156033.672
47291,157368.656
47292,155909.172
47293,157434.406
47294,156993.500
47295,156456.625
47296,157866.203
47297,156182.906
47298,157267.125
47299,156306.766
47300,157173.188
47301,157065.953
47302,156175.406
47303,157232.234
47304,156333.969
47305,157474.266
47306,156591.219
47307,156989.141
47308,157534.188
47309,155899.453
47310,157391.453
47311,155994.813
47312,157005.313
47313,156904.672
47314,156700.594
47315,158012.719
47316,156659.016
47317,157803.094
47318,156796.688
47319,157107.344
47320,157681.609
47321,155448.063
47322,157825.516
47323,156691.250
47324,157870.031
47325,157598.484
47326,156762.125
47327,157592.906
47328,155628.344
47329,157111.141
47330,156604.188
47331,156900.500
47332,157768.547
47333,155605.516
47334,157838.688
47335,156553.031
47336,156993.000
47337,157669.375
47338,156810.563
47339,157672.828
47340,155617.266
47341,157148.328
47342,156961.828
47343,156900.391
47344,158473.922
47345,156509.234
47346,157742.609
47347,155957.688
47348,156538.344
47349,157478.641
47350,156058.047
47351,157293.813
47352,155717.234
47353,156899.234
47354,157807.859
47355,156817.125
47356,157996.156
47357,156735.578
47358,157653.500
47359,156075.141
47360,156899.281
47361,157620.000
47362,156838.578
47363,158207.266
47364,156829.969
47365,157620.844
47366,156589.016
47367,156182.766
47368,157304.344
47369,155793.000
47370,157007.328
47371,155832.844
47372,156274.063
47373,157363.047
47374,156544.797
47375,157788.469
47376,156175.719
47377,157196.047
47378,156546.063
47379,156034.516
47380,157138.469
47381,155435.563
47382,157485.063
47383,156286.016
47384,157786.797
47385,157133.844
47386,156040.500
47387,157390.000
47388,156038.922
47389,157507.234
47390,156683.984
47391,156185.844
47392,157272.938
47393,155248.281
47394,157489.547
47395,156167.219
47396,155709.500
47397,154917.750
47398,152262.547
47399,151584.813
47400,151523.656
47401,151100.813
47402,151117.797
47403,151363.313
47404,151902.313
47405,151384.406
47406,150932.656
47407,150969.281
47408,152144.438
47409,153245.188
47410,153734.984
47411,155831.922
47412,156362.844
47413,156284.688
47414,158099.563
47415,156373.000
47416,157804.922
47417,155791.703
47418,156271.734
47419,157025.188
47420,156186.141
47421,157318.500
47422,155189.234
47423,156585.531
47424,157544.906
47425,156722.250
47426,157821.047
47427,156196.359
47428,157246.563
47429,156043.344
47430,156752.906
47431,157203.703
47432,156389.750
47433,157565.281
47434,156243.891
47435,157563.063
47436,156444.672
47437,156365.359
47438,157562.219
47439,156016.563
47440,157456.281
47441,155899.938
47442,156224.094
47443,157271.953
47444,156530.563
47445,157705.141
47446,155823.719
47447,157228.625
47448,156366.406
47449,156007.844
47450,157306.000
47451,155972.516
47452,157451.125
47453,155924.844
47454,157365.219
47455,156915.125
47456,155667.672
47457,157177.688
47458,155724.844
47459,157407.719
47460,156487.813
47461,156246.328
47462,157207.016
47463,155742.219
47464,158220.859
47465,156634.953
47466,157293.719
47467,157201.344
47468,155642.781
47469,157509.156
47470,156013.734
47471,157052.266
47472,156398.844
47473,156587.078
47474,158168.328
47475,155709.375
47476,157650.094
47477,156740.563
47478,157212.078
47479,157067.438
47480,155930.891
47481,157641.078
47482,156374.594
47483,157565.063
47484,158035.844
47485,157465.844
47486,158153.688
47487,155671.359
47488,157072.578
47489,156528.266
47490,157389.141
47491,157665.469
47492,156744.797
47493,157776.047
47494,156501.672
47495,157657.359
47496,157171.203
47497,157092.016
47498,157950.281
47499,155594.266
47500,157367.766
47501,156845.203
47502,156921.938
47503,157375.797
47504,157158.547
47505,157678.766
47506,155977.313
47507,157254.266
47508,157747.859
47509,157168.641
47510,157921.859
47511,156293.672
47512,157864.094
47513,156080.047
47514,157443.984
47515,158167.641
47516,156710.406
47517,157971.625
47518,156496.969
47519,157459.609
47520,157952.297
47521,157212.766
47522,158223.922
47523,156333.625
47524,158556.641
47525,156606.688
47526,156925.156
47527,157796.672
47528,156362.859
47529,157956.859
47530,156147.344
47531,157783.891
47532,156868.625
47533,156717.047
47534,158490.391
47535,156299.750
47536,157805.406
47537,156730.813
47538,156787.125
47539,157815.141
47540,156440.359
47541,157988.266
47542,156135.984
47543,157146.328
47544,157221.438
47545,156007.141
47546,157178.172
47547,155630.781
47548,157416.391
47549,156604.078
47550,157420.000
47551,157401.922
47552,155805.438
47553,157429.109
47554,156649.813
47555,157282.422
47556,156855.375
47557,156461.203
47558,158063.219
47559,156460.422
47560,157738.078
47561,156944.344
47562,157399.703
47563,157631.563
47564,156308.703
